Date	SNB	SNB 1D volatility	SNB 3D volatility	SNB 5D volatility	SNB 5D volatility	SNB 5D volatility	SNB 5D volatility	SNB	SNB 1D volatility	SNB 3D volatility	SNB 5D volatility	SNB 5D volatility	SNB 5D volatility	SNB 5D volatility
2016-09-22	99.13658219274997	0.05158745206968159	0.05659374002457469	0.059461835520322005	0.05421075371506741	0.05863465797539339	0.06020885526551979	100.08476061202481	0.052510508676588165	0.05744463323703325	0.05956614881488713	0.053797275023842184	0.058659494076323156	0.06038151805998523
2016-09-23	99.14602056942388	0.0498421373489952	0.054759051285311715	0.057445748138402274	0.05142892307125425	0.056501853625691635	0.05829724071087178	100.10938520110679	0.05074854447060585	0.055605332561854244	0.05754889474035713	0.0510398668213003	0.056528063685640235	0.058466915545945713
2016-09-26	99.03603112639895	0.04842742678375704	0.052989832752100174	0.05597231854972463	0.04955589437059506	0.054956454300541115	0.05689094438387174	100.00155846463115	0.04928450661078821	0.05378689176421389	0.056116992957072225	0.0492643134893854	0.055030995862103665	0.05709673247671523
2016-09-27	99.15179930595559	0.047174193611864854	0.05120037498733674	0.0541099888925964	0.04705575224268103	0.052993385309134514	0.05511979849900919	100.11926320616186	0.04799657495594424	0.05198138943787605	0.05426022583858344	0.0467931559598946	0.05307619466434244	0.055329091638875415
2016-09-28	99.19693401544961	0.04562962363745913	0.04949697717642236	0.05229239189347948	0.04468607233486604	0.05108658586756002	0.053383609532744396	100.16294806596441	0.046417517314555824	0.05025145172967394	0.052443886993710206	0.044452547287455825	0.05117381384476895	0.05359171365958891
2016-09-29	98.62145945035726	0.05207648457202674	0.049124440730519726	0.051647490467120034	0.044228898565106096	0.05044662794171678	0.05274066908574049	99.58516235468508	0.05265195198921952	0.04983128861164406	0.05170868013555879	0.043873452762113845	0.050439177792193625	0.05286251170144256
2016-09-30	99.22789467163314	0.059133476665937816	0.04756170052429012	0.04997547943904542	0.042157646118136584	0.048705170160172576	0.051133460355203254	100.20215930260794	0.05970666291828174	0.048250895990705346	0.050043483930031454	0.04184134901112052	0.04870821128540837	0.05125922996049412
2016-10-03	99.25257309363408	0.057135196469245066	0.046009086987639045	0.04859611012681512	0.04063093989770127	0.04729005325185016	0.04979019077580762	100.23415887275794	0.05769410221059633	0.046693354992656616	0.04868771181907869	0.04038492299061114	0.04732218430352502	0.04993514125880192
2016-10-04	99.26584263812859	0.05519853616181781	0.04819488506897107	0.047040828217115714	0.03873196250781171	0.045675294689034945	0.04829061658631634	100.24571443830472	0.05573793839123121	0.0488789826179589	0.04713912120942473	0.03851753647402975	0.04571721187397524	0.04843977466600156
2016-10-05	98.74247669207595	0.05911233385106999	0.04863450261307072	0.046420526410882304	0.03843630880284794	0.045076768625147166	0.0476585611390093	99.72426693799399	0.05946217817501599	0.04919848193928266	0.04644662956494616	0.03812951241287782	0.045043537924823365	0.047738333411957136
2016-10-06	98.98965266668971	0.0586250653479299	0.0474955348899105	0.045718885704082314	0.03813400786470152	0.044413064327130575	0.04693020701514264	99.97692539881203	0.05897059669442443	0.048017696163551386	0.0458047947406238	0.037959101628169324	0.044448685246199236	0.04706232623992175
2016-10-07	98.77479000386997	0.05749699352111537	0.04763748120380486	0.04515628365492767	0.03787944960051968	0.04387515104441432	0.04635239897521494	99.76489088020621	0.057798701589242295	0.048045565436328215	0.0451775393723163	0.037628219437145796	0.04384415447371183	0.04642184556740716
2016-10-11	99.18828474384695	0.059401520361950864	0.048129181522571805	0.04362708821958574	0.035935653274710704	0.042280616123322234	0.044883035125376315	100.23020848605175	0.06048120627588652	0.048931058022575996	0.04365164606003589	0.0357196115144524	0.04225719218878535	0.044952238074251846
