2009-10-27 00:00	1.51415	1.51620	1.51205	1.51275	382595
2009-10-28 00:00	1.51275	1.51285	1.50984	1.51055	426240
2009-10-29 00:00	1.51055	1.51135	1.50971	1.51095	379988
2009-10-30 00:00	1.51095	1.51735	1.50815	1.51035	338771
2009-11-01 00:00	1.50945	1.50995	1.50895	1.50970	11933
2009-11-02 00:00	1.50970	1.51075	1.50845	1.50970	460057
2009-11-03 00:00	1.50970	1.51275	1.50960	1.51060	477980
2009-11-04 00:00	1.51060	1.51190	1.50905	1.50985	435065
2009-11-05 00:00	1.50985	1.51230	1.50910	1.51135	443199
2009-11-06 00:00	1.51135	1.51265	1.50930	1.51006	343733
2009-11-08 00:00	1.51005	1.51100	1.50973	1.51100	6892
2009-11-09 00:00	1.51100	1.51220	1.51000	1.51133	410813
2009-11-10 00:00	1.51155	1.51170	1.50970	1.51010	332765
2009-11-11 00:00	1.51010	1.51095	1.50943	1.51040	353076
2009-11-12 00:00	1.51040	1.51125	1.50964	1.51060	401177
2009-11-13 00:00	1.51060	1.51135	1.50835	1.50884	383351
2009-11-15 00:00	1.50980	1.50995	1.50885	1.50900	11575
2009-11-16 00:00	1.50895	1.51035	1.50770	1.50890	341971
2009-11-17 00:00	1.50890	1.51185	1.50850	1.51109	373562
2009-11-18 00:00	1.51125	1.51180	1.51025	1.51090	296606
2009-11-19 00:00	1.51090	1.51455	1.51075	1.51160	289817
2009-11-20 00:00	1.51160	1.51370	1.51130	1.51275	275370
2009-11-22 00:00	1.51280	1.51315	1.51192	1.51235	6925
2009-11-23 00:00	1.51240	1.51280	1.51045	1.51090	246732
2009-11-24 00:00	1.51090	1.51185	1.50935	1.50965	289996
2009-11-25 00:00	1.50965	1.51020	1.50763	1.50830	251443
2009-11-26 00:00	1.50835	1.51320	1.50105	1.50430	226392
2009-11-27 00:00	1.50425	1.50975	1.50410	1.50705	288787
2009-11-29 00:00	1.50750	1.50810	1.50460	1.50805	8004
2009-11-30 00:00	1.50800	1.50900	1.50515	1.50850	421896
